Country_Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nepal,NPL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,6.444127212,4.834273995,4.988308574,5.687996496,4.846587412,5.964872263,7.75341205,7.329539692,9.178452837,8.760150248,14.49520203,15.13165468,16.02430498,18.27995111,15.81814037,18.28615598,17.60720707,17.14857376,19.63270053,18.66209766,22.55613274,20.26415907,21.18877615,22.29214886,21.50690609,18.12582192,20.2534713,20.70466177,22.57089514,22.40354892,25.19949812,27.20508772,25.34071505,24.83936911,20.48351636,24.31486635,22.34304622,20.24621117,21.40937893,24.53114957,26.4511581,26.85190281,28.68525075,30.315647,31.67437709,38.27120645,27.81030642,28.60270524,29.67660902,30.98608823,31.27743482,28.2409992,37.32505401,39.54780033,41.37874091,30.44028151,35.7822125,
Nauru,NRU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,24.44930708,23.90752033,27.21443321,35.0049456,27.67825782,27.32741335,25.25091095,22.1714608,23.65674526,21.52702815,25.26595745,26.47838929,26.85122604,29.01759004,27.03061203,25.1082774,22.63138529,21.09015213,23.37088342,20.47105495,17.54446009,18.66598583,21.22494827,22.5816777,23.65331061,23.14517166,22.92897009,20.81141295,23.2325641,22.03456304,22.95201691,22.74653982,24.12838577,25.28160767,25.42086819,23.75933118,24.7759451,22.72736872,19.7352643,20.17487779,20.56049759,21.12014861,22.13683401,22.99418964,23.19417248,23.1097316,23.69981156,23.98645891,23.68759781,22.34775977,24.53746114,
OECD members,OED,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,26.43192468,26.04936061,26.37251039,27.81955173,27.88410355,24.83927661,25.73402867,25.91199045,26.27044122,26.95877887,26.25464478,25.60723137,24.15080555,23.82046744,25.09748379,24.72653576,24.79618678,25.09423213,25.97738436,26.28046771,25.81249389,24.97641922,24.22101374,23.66229057,23.96600727,24.17033997,24.08967645,23.98740065,23.83495797,23.88551421,24.3398399,23.16986853,22.41521345,22.42112111,22.88283618,23.39260021,23.89378368,23.84122392,23.26290904,20.156332,20.98901392,21.65622069,21.55403772,21.53305654,21.81514546,22.04507187,21.84119302,22.25206648,22.53527635,22.69133269,22.37519736,22.68005514,
Oman,OMN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,31.18556701,12.5794155,9.3,13.76404494,28.45723421,29.82954545,26.21015348,30.62445031,35.62552273,35.85887142,30.61890255,28.89591876,26.01007367,22.29321427,22.95696873,26.59615519,26.48271931,29.97144311,27.5789238,32.11209093,18.78870676,15.85052566,12.32655955,12.34837188,15.02017978,16.35372502,17.53476559,15.74295895,14.97993254,13.6952488,17.64512686,34.05344559,21.82043987,15.37099722,17.21241157,19.00455212,23.20131152,27.90119433,21.42620845,27.15147544,34.07314528,36.47826911,28.20779252,20.03714926,27.66177369,30.2100349,32.35647939,28.62176933,36.3715665,36.08647488,33.84336784,31.67499432,26.86514853,27.62071151,22.40886667,
Other small states,OSS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.19249398,26.60996074,27.19119487,27.95166968,28.94058049,22.25548159,22.9451007,24.21076807,26.27761498,26.701103,26.28472285,27.53043237,31.29009724,33.57984881,32.9275518,31.47510753,28.26628405,26.80879902,27.50281832,26.40742243,27.95322673,29.84361731,34.49566842,31.98174757,31.61497209,32.088779,32.53552251,29.0818819,
Pakistan,PAK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,13.53198163,14.12838423,15.53227771,18.40649374,21.01186153,22.72357004,18.87722443,18.97259889,16.06172968,15.15393359,15.79233943,15.5381859,14.01605912,12.81188882,13.18244762,16.38559852,17.46647848,18.31142987,16.99048397,17.11258754,17.66853561,18.76626551,19.26431165,18.78826632,18.27075621,18.32547225,18.76365318,19.13432632,18.01421107,18.91145769,18.93537303,18.89643347,20.13348357,20.68500308,19.39740525,18.54552334,18.99665735,17.91919654,17.71119965,15.56494244,17.57883373,17.40005904,16.11533591,16.67059578,16.43436806,17.72223714,19.33199938,18.78706931,19.20584498,17.54948045,15.80455796,14.12062743,15.0759584,14.95733196,14.63527172,15.70703082,15.93574696,16.33289051,17.06829148,15.49964347,14.81553934,14.64489216,
Panama,PAN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.31397526,24.91922308,25.60920835,25.65201661,22.23515807,22.93768585,28.57873267,27.49106611,29.11986805,30.7357036,34.43437426,37.57122106,39.35825834,41.52845861,41.58313941,38.12491836,39.12379941,29.33532034,32.86736445,34.70514488,35.31144974,35.6288534,33.81247623,22.47101539,18.62681539,19.12100941,21.65171078,23.09451666,9.440432797,7.731792431,21.14068661,24.10735871,29.75866457,31.06119526,33.68337304,38.04409522,40.4141738,38.81298076,41.13718712,38.99192055,36.48969552,26.66105445,23.80830229,28.71406454,28.27163317,27.75060395,29.42238828,36.04435432,42.32806151,31.4316279,38.21294191,38.63752908,43.68892176,44.00799125,44.3086532,42.75564873,40.49944999,41.73106183,41.48102909,38.30244415,24.05915168,25.51389084,
Peru,PER,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,46.23941678,45.24515661,45.2358935,40.83064529,38.26155531,38.04407916,39.7750006,38.84116007,28.74355909,27.779647,17.13131428,19.7833041,16.79258849,22.49450516,28.5784771,27.27403165,24.23564005,21.23940845,21.41548737,23.96636851,30.34008913,34.77178755,35.09903169,26.5259065,23.44461433,20.92489521,22.41772758,22.50343953,26.43178042,23.17376721,16.16440551,17.39809243,17.78473112,19.07140457,22.24713174,24.73911344,22.5867587,23.78941932,23.20495,20.66125433,19.62798476,18.15950517,17.96814589,17.51028937,16.85568254,17.28381768,19.65060237,22.03238732,26.17834594,19.97867798,23.76050904,24.2008756,24.60605631,25.57418187,24.66612051,24.30511436,22.02131339,20.71181371,21.31117514,20.83363955,18.56472688,22.63759578,
Philippines,PHL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,26.4011131,26.68617899,28.23263453,19.83106317,14.16584384,15.05236859,17.16002966,18.30049435,21.00958921,23.33171058,19.71709251,20.74833124,23.1855368,23.31145265,21.79429508,23.2823367,24.06448803,19.98891564,16.20065404,15.68436418,18.94517588,20.45913714,19.52873561,20.73100745,18.56653007,16.01533777,16.12864711,18.96714692,17.4317212,20.44177114,20.73993657,19.56072797,20.64222411,20.92397044,21.34094787,24.6185031,25.55877386,27.15058204,26.40180846,17.43337903,21.18375529,
Palau,PLW,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,13.41107872,13.12900274,13.20754717,16.07142857,19.11225238,21.60754963,22.40045832,21.93204312,21.72206331,29.0532422,41.60304622,42.75567953,27.83434437,15.48048541,17.42150054,20.04245875,18.6467561,21.60184829,22.62292708,23.47789272,25.20929688,27.248394,32.15755774,29.43756826,26.99568265,19.83004332,19.73720017,20.50590409,27.20734362,23.22290442,24.44249724,27.40459286,23.30333886,17.63473115,21.3665642,21.93918511,22.74551636,21.05757952,17.90668538,16.36833669,21.89201709,22.95188673,21.19198318,19.92146918,20.0013065,,,,,,,,,,,,,,,,,,
Poland,POL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.65716107,21.67137072,23.66652506,25.13873264,25.41680874,24.58412549,20.51659015,18.40918773,18.80465371,20.22996685,19.88803974,21.67835045,25.19561973,24.64912479,20.5600481,20.97718298,22.45293475,20.96861302,19.30077798,20.97454238,20.98354658,20.22237151,20.02119232,21.4500688,20.49651037,18.75930413,21.4932613,
Pre-demographic dividend,PRE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,71.5768312,66.48640277,46.97595184,34.65395771,31.30438898,29.92672639,27.49795037,24.26770681,16.47235315,38.02039877,24.92836528,25.32795677,22.39630881,27.14552089,26.35060998,25.79347789,21.56894424,23.84262001,27.91910968,25.6852133,27.07258638,22.56124919,24.73242959,23.45856373,23.94339904,24.00620535,21.15177669,22.06362852,23.35655375,21.47500768,20.58673296,20.05659021,21.46399148,22.09529829,22.49475207,21.69854415,22.24001728,21.7425495,24.59929313,24.46449231,25.51579242,
Puerto Rico,PRI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.46474378,,,24.25437093,25.71484147,29.32500434,26.90427377,26.86330569,27.17101758,27.7310736,28.64122986,30.23836509,29.97677321,25.60265052,23.41245055,27.05316956,22.00677921,15.09751889,16.61173309,16.40078431,17.13620715,14.33907632,9.036518295,10.10731278,13.75335289,12.32478363,10.2620256,13.63034738,15.35409197,16.99785521,16.95436457,15.59759397,15.45346102,16.04904072,16.3290429,16.86928544,17.4552189,18.56583883,16.91756153,20.70019536,19.714561,17.56905376,16.19384001,15.52781869,15.31736767,14.59642599,13.99146271,13.39057278,12.14615872,10.43091499,9.160379056,10.06968492,10.33448596,9.529526598,8.941215745,8.598555751,8.075298529,7.794150517,15.33131071,15.34866599,11.36863317,11.66075417,
"Korea, Dem. People's Rep.",PRK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,28.06520223,26.10982722,28.73818477,31.26460249,29.65130114,19.45083143,24.77800633,30.12073627,31.61934045,30.59665626,34.02254932,35.84753384,35.37789882,29.32033609,23.05838425,21.40328846,23.17210649,27.37850175,30.47077802,28.29347602,27.72113145,25.73868047,24.94600222,22.14545343,22.95076839,24.19337764,24.40835152,26.52434415,28.31676211,29.02782076,28.7766388,28.15749178,25.9043295,23.11470536,23.82432384,23.35861393,22.92567333,23.09988624,23.57949316,20.84250748,21.12600102,18.59774282,15.70194757,14.63211918,15.31661812,15.85532198,15.83252449,17.22672499,18.29047164,18.49256176,19.11664528,20.63911415,
Paraguay,PRY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,12.53520507,11.16555032,11.85571018,15.08265941,15.80866069,16.53591507,15.86225929,16.0358381,14.72751298,14.56362855,15.05691493,19.02309526,20.99251861,24.09853024,24.6257048,24.68476397,27.19552802,28.5639956,28.7628533,28.82547916,25.63171605,21.22673136,22.30123562,20.77350704,22.90255789,22.44108099,20.31823667,18.84090932,17.80891327,19.10888215,18.49306454,19.66861796,24.41356539,22.02083114,22.12943637,22.91823647,20.11206814,18.97058345,17.33924481,17.96778381,18.0997007,20.6270244,20.06819025,20.90318441,21.95038425,21.32456811,22.24829434,18.91596997,23.83495844,24.66157001,21.26421133,22.01698325,22.65880583,21.87868241,19.80617396,20.6000429,22.7820848,21.68531162,20.04146035,23.24104308,
West Bank and Gaza,PSE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2630746,38.05897405,36.46175504,35.04175754,34.46826294,42.87553849,31.50268917,29.57764068,26.16851341,28.80544355,25.01575026,24.21718009,21.59751697,20.7180563,18.76641497,18.61063359,19.84713113,16.66174985,19.48248747,22.69394399,22.52871756,25.08803069,25.25283342,27.57254464,28.32655469,26.80129571,24.30384311,25.76898341,
Pacific island small states,PSS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,30.19711742,32.84098323,25.44599071,21.36459055,18.90182694,19.86731792,19.92223798,18.78329926,15.59010453,16.569555,17.10332332,17.41999866,14.40404873,17.01556354,14.91273022,15.15898814,17.27096219,17.71001414,23.95767524,21.12166633,17.06269023,16.18050021,18.9328022,21.22200152,20.11398054,21.88052432,20.82326411,19.33183134,25.69758751,23.21989539,24.06492683,23.98614584,20.89050417,27.52048324,20.76329656,23.63500534,22.36624986,22.92442703,21.85551825,20.50279852,19.00150094,,
Post-demographic dividend,PST,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,26.61460991,26.27650636,26.5887204,28.08557689,28.04165212,24.93453831,25.90896897,26.06482772,26.48395874,27.19376181,26.4324487,25.76063819,24.36744891,24.0242228,25.36029625,24.96272662,24.98902556,25.22759497,26.07891619,26.39208585,25.90133978,25.06906557,24.3296302,23.73480051,24.04077323,24.28386102,24.17919024,24.09280555,23.84352934,23.96090093,24.44365976,23.30379745,22.48321899,22.43350794,22.86156037,23.34266653,23.79487264,23.72138926,23.14819204,20.08550797,20.88044821,21.43286554,21.37067404,21.37781805,21.66513416,21.83826284,21.57480557,22.02596317,22.36328478,22.39247376,22.10596624,22.48917871,
French Polynesia,PYF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.67412913,,20.71344936,22.63158687,,
Qatar,QAT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.52408413,35.08540963,35.76540592,35.43186486,31.97428179,18.88231252,20.15128546,29.11967419,32.64712559,34.86569464,31.51101184,34.30788878,41.88871491,46.01657063,41.11796712,42.96404915,31.27686965,29.03183655,27.14440104,27.82790493,31.79007275,37.06717623,48.86907022,42.61136155,40.65910026,42.58030061,43.84920402,36.68025946,
Romania,ROU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24828069,28.0457371,31.40549327,28.92771938,24.80913473,23.3161643,23.09509383,21.29874,18.38293112,15.64930777,19.66958111,22.75601109,22.17269811,23.19531924,24.2165645,22.93068546,27.46696985,31.33701879,33.09317335,27.19623714,27.00290541,27.6750318,26.57986794,25.27252487,24.97615404,25.52169439,23.7408332,23.93507337,23.3499392,24.28874897,24.53410988,25.90844931,
Russian Federation,RUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.26932435,33.83944154,30.13039429,36.26742939,34.61336139,27.00717159,25.53745395,25.4388784,23.66740011,21.97638947,14.96412223,14.83030005,18.69376019,21.94981733,20.02954619,20.85895848,20.90127508,20.07749692,21.1715918,24.16451403,25.50121971,18.92637574,22.61505055,24.26073793,24.55369335,23.27168199,22.39086423,22.14872532,23.09542247,23.60675586,21.91808915,22.66151377,23.39428441,22.42193828,
Rwanda,RWA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,6.050418948,6.557376189,7.999999488,7.8125,8.307692691,9.81183062,9.664097803,7.307595064,8.188152454,6.624270031,7.048658289,9.131804033,9.559471262,9.426229895,10.4602505,13.73886825,13.81930251,15.06351976,16.60703036,12.03077868,16.14038306,13.29908654,17.77822041,13.53058234,15.8065743,17.30935063,15.87481472,15.66461158,14.49243684,13.42601509,14.64998322,14.02174997,15.63409604,16.74702088,9.982509017,13.40913299,14.37042637,13.80977944,14.80766112,11.98211927,12.29956015,12.79245114,12.62455662,13.17658977,14.36501346,15.15590019,15.03162292,16.79820919,21.35402354,21.0244302,20.5418846,20.91067959,23.31497073,24.4419224,23.23926507,24.25158044,26.13303572,23.83503023,21.40613043,23.48798063,25.14289813,26.28378328,
South Asia,SAS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.72067086,17.94770609,17.54732317,18.39480035,19.27893583,19.63638462,17.34144337,17.35538151,17.2076959,16.94485326,17.2656657,17.7154384,17.97935651,17.58884776,20.31288263,17.46163784,18.70966934,20.32328316,21.5081733,22.2931531,19.61238392,24.62317451,24.45013383,21.12666885,22.75896587,25.2602291,25.08547802,24.92338609,25.13114614,25.60531801,26.03789228,24.05407056,26.09420366,22.59184661,25.38735685,27.47289339,22.69459419,24.95825389,24.43181751,29.05211823,25.05695158,28.22394352,28.45136277,29.0550122,32.56362686,34.79639084,36.35726088,39.13400881,35.88183736,36.54995504,37.14661298,36.50964173,35.4485147,31.72958734,32.03183519,30.31858742,28.94449311,29.92086063,31.08782947,29.41990197,27.37401094,30.01353562,
Saudi Arabia,SAU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,27.62963164,24.45070963,22.39681994,23.96329609,20.15883167,-13.40529809,30.930572,17.39787091,30.76673348,30.59827017,36.28785277,26.28196302,22.90949296,21.15902748,25.85353666,34.35053872,32.82880121,21.45306268,19.45947025,17.71816813,19.68829843,19.44505528,15.68414551,19.98566813,22.96359791,25.05502622,20.35698854,20.28614767,18.57124373,18.77753263,22.94930905,21.51362067,19.31699949,19.62313775,19.69335132,19.49247067,19.86462669,20.17485105,22.21516825,26.47293072,27.29578576,31.71530421,30.92632742,26.97085289,26.54154864,26.46973928,28.75058746,34.17259867,30.93261875,28.85175784,26.37614651,29.13752935,27.62633519,23.64528885,
Sudan,SDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,10.68332483,14.58431188,15.02702703,13.39001063,13.32230037,,,,,,,,,,,,19.74878212,15.56755515,13.77028877,14.24063771,14.66297281,19.31146941,18.86123136,14.75343951,8.540778536,9.492303393,14.36951309,15.0868247,4.329238595,5.190140809,11.19658091,16.11123588,19.04739664,21.70873124,17.39043319,14.12363132,12.47305944,15.77054625,17.94907254,16.81062926,24.88803086,24.38937382,25.61928881,26.22330614,28.0490546,28.46358891,29.03853553,27.03018555,26.22177362,27.64457862,25.2580551,21.6883721,24.59938083,26.65781762,34.84551591,37.05884844,35.53379887,39.54908178,36.71006393,35.80423854,31.8719093,3.462294183,
Senegal,SEN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,5.701572345,8.523976696,9.925955047,7.348594956,8.169258401,9.543292316,10.1853891,10.33561433,10.74447547,12.18611227,11.17995944,10.33195022,9.948248024,10.47557685,11.27638386,11.9962959,12.73374508,16.8371747,16.98009996,16.47087703,15.26861668,11.07970028,12.41890437,13.87614722,13.6351201,14.59725848,14.69274051,15.33941511,14.6596389,17.1399921,15.29954197,16.39047513,15.8480599,18.74498021,22.01059636,22.37322729,25.57021351,23.11500213,23.92627125,23.63366968,24.57287925,22.41682526,24.61841488,26.22670833,20.39748837,20.08694666,21.00034001,24.62409725,24.06634851,25.88078677,25.83330875,25.36167303,29.81557434,32.64851794,31.95135324,35.14423103,35.51136227,
Singapore,SGP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,11.33308612,11.52646644,15.46672993,17.34069064,19.8085635,21.70867408,21.73161721,21.9319771,24.63568875,28.28803653,38.17631351,40.08860157,40.86457969,38.91261688,44.49865174,38.8077531,39.59635816,35.24142064,37.86032916,42.11681456,45.02814114,44.78321033,46.27029063,46.45068054,46.92765945,41.09923941,36.55811428,36.51939099,33.4082568,34.06069305,35.65311389,33.97994469,35.51569591,37.20204936,32.91205931,33.8813128,35.04012456,38.16979721,31.49003763,32.69147536,35.174036,27.6094318,25.07361279,17.22452487,22.89246167,21.50693625,22.37926344,23.06595291,30.15967637,27.37011521,27.65822752,26.69199435,29.26294267,29.97950219,29.43000828,25.35319302,26.4784649,27.32270739,24.79231363,24.6811184,22.45418182,24.35127727,
Solomon Islands,SLB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,3.295205284,3.558821595,3.736762745,3.84352733,3.459174702,3.671912583,6.61271951,11.26242926,8.978307372,11.35041699,7.545378218,9.551322575,7.870415388,9.074797296,6.863362076,5.253688746,5.711354722,6.591147108,7.2156493,6.903468629,7.629120287,7.911612026,5.945709852,9.036682616,9.920351709,12.60389142,11.64573132,13.10051876,13.37822111,12.79127111,17.94422201,15.01937389,14.61772297,14.64658836,12.63717856,15.94520707,17.21662836,19.56127941,19.13817126,22.69533021,16.72346834,,
Sierra Leone,SLE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,16.20943315,19.09147191,13.38111561,14.27962262,12.70562374,10.92325265,10.63640974,10.18600993,5.894184333,8.325568104,13.00591548,10.90886991,8.369774228,7.748114261,8.663770457,5.572866056,11.03600435,-2.4243579,5.313475256,0.292869776,1.096810372,10.86612219,11.67171447,11.22725266,10.32499414,11.2996433,10.37877254,9.45336628,9.11182536,9.993480998,31.08907903,42.03715869,27.47662842,13.7613158,13.68912396,15.5287737,20.12169084,18.59358177,14.82837621,12.5320345,12.10084277,11.67655976,
El Salvador,SLV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,15.18023971,16.57629744,14.7715632,11.53937455,13.11225462,13.24718427,15.59370047,14.16453012,18.27888402,22.62587942,22.12173205,19.61963253,23.41550892,26.07450223,18.08502091,13.27379191,14.24415139,13.22141213,12.05513897,11.96044967,10.84582427,13.25116993,12.36145373,12.79174821,15.32755718,13.81290212,15.45548516,18.83297265,18.95762973,20.35812247,20.94422192,15.35496418,15.08320348,18.65105575,17.30148455,17.66906046,17.71407,17.06467014,18.42922732,18.14074101,18.60470812,20.07545052,20.80003527,20.17258125,14.05461543,16.6715814,17.7899287,17.70954566,17.01940252,16.39721566,16.01698762,15.96751412,16.6769619,18.37153667,18.3447949,18.94978712,22.19230718,
San Marino,SMR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.08620405,15.76919793,19.11935375,20.6091867,24.02447315,18.05086819,,
Somalia,SOM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,9.666397038,9.634757499,9.678076889,9.605534078,9.978641098,11.18961477,11.45017406,12.02287147,12.17285156,12.35251954,11.73500985,11.94764286,13.57248768,14.34896032,26.87368843,22.52613547,29.89097762,21.42441223,28.68843169,22.98288868,42.39581572,27.56462995,29.28017418,22.42062678,24.20012579,29.80036269,25.19957638,33.3009944,23.89983224,30.29992315,15.50000531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.66799021,15.01612715,14.94337221,8.821231372,7.114478536,9.165475146,17.29776246,18.93301146,19.89788793,26.15640615,22.70849681,21.73545527,24.98826727,26.4199419,18.65666514,17.60010125,18.3293614,19.26902476,17.37783814,16.52248736,18.6810264,18.07812518,19.57530116,22.65498837,25.08747151,24.18776249,25.01039657,
Sub-Saharan Africa (excluding high income),SSA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,59.31439402,53.2567731,42.11679463,32.77184295,28.39162968,27.58853181,23.98748587,22.75047434,23.68061454,23.55473105,22.27170909,21.09945656,19.00537748,21.79728864,21.45945535,20.92032164,20.96097982,22.56738662,21.56084868,21.06137776,20.71491069,20.56058284,21.27087662,21.66136244,21.61012722,22.66833307,21.77507715,22.77939647,23.19223032,21.15450556,20.81720075,21.08667531,21.57331317,22.50882636,22.74496861,21.88995222,21.98926775,21.41773663,23.07493722,22.62412606,23.54681729,
South Sudan,SSD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.76998753,13.65213098,10.28965508,9.488777068,7.074252837,11.36777383,7.99450883,5.750756372,,,,,,,
Sub-Saharan Africa,SSF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,59.34315642,53.28383989,42.13504536,32.78817933,28.40799136,27.60473345,24.00143985,22.77084244,23.7031308,23.57418487,22.28897624,21.11661429,19.03640409,21.82463085,21.49080257,20.96385777,20.99554465,22.60760364,21.61772031,21.08584556,20.76629892,20.5905225,21.27419384,21.66593757,21.61677987,22.67697511,21.78196115,22.7822939,23.19470281,21.16492362,20.82648375,21.09851004,21.58236579,22.51359467,22.75009482,21.89660988,21.99664359,21.42460019,23.07816587,22.62012144,23.5447298,
Small states,SST,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.92680562,25.50005361,26.09870116,27.02298251,27.79804552,22.48546798,23.11085353,23.72165105,25.37960392,25.63476277,25.37925937,26.76729767,30.19981715,32.08581364,31.52136882,30.43923397,27.49063152,26.49835119,27.01156038,26.09993959,27.53866531,28.70657361,33.15239272,31.16464561,31.03827813,31.4121501,31.78782087,28.71699193,
Sao Tome and Principe,STP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.16097696,46.18533681,44.30810476,50.18800526,36.2044526,,,,,,,,,,,,
Slovak Republic,SVK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3522096,27.61447074,25.52665085,23.45603662,19.95333544,23.63314986,34.08126791,34.83388262,34.44114924,29.29141822,27.05800155,30.6487536,30.08517392,25.58364376,26.74920664,29.66801427,28.47147495,28.20554552,28.41406221,20.50292315,24.48926486,25.71868694,20.72683775,20.9943276,21.86347203,24.62708506,23.26964395,23.05899063,23.35210202,23.73206304,19.91400175,21.50636205,
Slovenia,SVN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.46574553,25.10689426,26.19731058,27.19573407,29.11862102,28.90233777,26.67442543,25.44458772,26.56201862,28.79761681,28.46096852,30.2915847,33.04658942,32.88573094,23.45129532,22.36164159,21.690055,18.75926675,19.58660717,19.37402463,19.16367796,18.42686748,20.03015995,21.3085871,20.62186073,20.0250222,21.89402795,
Sweden,SWE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,33.99055983,33.45777771,33.19184255,33.0856233,35.56366353,36.29938672,34.76280233,33.66144953,32.61033531,32.89929858,33.543483,30.42443106,29.34313318,28.33362173,31.13406171,31.65953468,30.75179234,27.0123262,23.55395808,26.33015764,27.68830992,24.03362817,23.59172484,23.42166981,24.42052938,26.7880907,24.99133261,26.20236992,27.45899355,30.25160116,29.67108946,25.13030829,23.10758392,19.08403072,20.41774015,20.84652971,20.60800415,20.4738117,21.59370711,21.77493074,22.91002516,22.96117275,22.13939999,21.94580387,21.85341358,22.27898543,23.25590037,24.88150089,24.59070298,21.03663181,22.96203724,23.83427153,22.59122553,22.52312585,23.50411874,24.42868979,24.71538705,25.7247096,26.00839715,25.12379647,25.09686342,25.90802362,
